Transaction_ID,Date,Month,Quarter,Region,Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Revenue,Payment_Method,Salesperson_ID,Customer_ID
TXN04461,2024-04-16,April,Q2,West,Food & Beverages,Juice Box,1043.89,8,20,1670.22,6680.9,UPI,SP009,CUST7199
TXN04462,2024-04-22,April,Q2,West,Food & Beverages,Snack Mix,1423.88,8,0,0.0,11391.04,Net Banking,SP002,CUST5787
TXN04463,2024-02-24,February,Q1,Central,Food & Beverages,Juice Box,244.95,1,10,24.5,220.45,Credit Card,SP007,CUST8149
TXN04464,2024-03-08,March,Q1,Central,Sports & Outdoors,Tent,6715.83,3,0,0.0,20147.49,Cash,SP010,CUST1077
TXN04465,2024-07-24,July,Q3,North,Furniture,Desk,29881.48,6,0,0.0,179288.88,Debit Card,SP013,CUST6383
TXN04466,2024-10-14,October,Q4,East,Food & Beverages,Snack Mix,622.85,7,5,218.0,4141.95,Cash,SP002,CUST4555
TXN04467,2024-02-05,February,Q1,West,Electronics,Headphones,19722.39,8,10,15777.91,142001.21,UPI,SP005,CUST5286
TXN04468,2024-07-16,July,Q3,East,Sports & Outdoors,Yoga Mat,7830.56,4,5,1566.11,29756.13,Debit Card,SP020,CUST9440
TXN04469,2024-07-02,July,Q3,South,Clothing,Shoes,1335.0,4,10,534.0,4806.0,Cash,SP012,CUST3222
TXN04470,2024-04-06,April,Q2,South,Food & Beverages,Coffee Pack,830.69,9,0,0.0,7476.21,Cash,SP018,CUST8667
TXN04471,2024-02-13,February,Q1,East,Clothing,Jacket,3612.64,1,0,0.0,3612.64,Cash,SP020,CUST9009
TXN04472,2024-09-07,September,Q3,South,Furniture,Sofa,48957.17,5,15,36717.88,208067.97,Net Banking,SP015,CUST1605
TXN04473,2024-08-01,August,Q3,West,Furniture,Dining Table,47732.69,1,10,4773.27,42959.42,Cash,SP003,CUST6079
TXN04474,2024-09-02,September,Q3,West,Furniture,Sofa,48879.8,6,10,29327.88,263950.92,Debit Card,SP020,CUST7306
TXN04475,2024-06-24,June,Q2,West,Electronics,Laptop,54749.27,5,0,0.0,273746.35,Debit Card,SP013,CUST9870
TXN04476,2024-01-11,January,Q1,East,Sports & Outdoors,Yoga Mat,27714.13,9,20,49885.43,199541.74,Credit Card,SP016,CUST6140
TXN04477,2024-08-30,August,Q3,South,Food & Beverages,Tea Set,994.78,4,0,0.0,3979.12,Credit Card,SP017,CUST9294
TXN04478,2024-10-28,October,Q4,North,Food & Beverages,Snack Mix,1222.63,7,10,855.84,7702.57,Net Banking,SP011,CUST9295
TXN04479,2024-02-05,February,Q1,North,Food & Beverages,Protein Bar,424.24,4,0,0.0,1696.96,Credit Card,SP009,CUST9815
TXN04480,2024-02-26,February,Q1,South,Furniture,Sofa,49842.97,7,5,17445.04,331455.75,Net Banking,SP011,CUST8816
TXN04481,2024-10-27,October,Q4,North,Clothing,Shoes,4210.0,9,0,0.0,37890.0,Debit Card,SP016,CUST9749
TXN04482,2024-10-22,October,Q4,Central,Sports & Outdoors,Running Shoes,27397.99,3,0,0.0,82193.97,Credit Card,SP020,CUST7624
TXN04483,2024-10-13,October,Q4,East,Electronics,Smart TV,26915.26,6,15,24223.73,137267.83,UPI,SP007,CUST8621
TXN04484,2024-08-21,August,Q3,West,Clothing,T-Shirt,3618.94,5,0,0.0,18094.7,Debit Card,SP004,CUST9677
TXN04485,2024-09-09,September,Q3,North,Furniture,Bookshelf,29143.3,8,0,0.0,233146.4,Net Banking,SP020,CUST5185
TXN04486,2024-06-05,June,Q2,North,Furniture,Dining Table,36079.35,2,0,0.0,72158.7,Credit Card,SP002,CUST5452
TXN04487,2024-05-02,May,Q2,North,Electronics,Headphones,32719.37,1,0,0.0,32719.37,Credit Card,SP014,CUST6117
TXN04488,2024-03-22,March,Q1,Central,Electronics,Headphones,62654.83,10,5,31327.42,595220.88,Net Banking,SP017,CUST3643
TXN04489,2024-06-05,June,Q2,South,Clothing,Shoes,2665.52,6,15,2398.97,13594.15,Net Banking,SP007,CUST5380
TXN04490,2024-11-02,November,Q4,South,Furniture,Dining Table,36136.72,10,20,72273.44,289093.76,UPI,SP004,CUST8871
TXN04491,2024-08-16,August,Q3,East,Clothing,Dress,2216.97,6,0,0.0,13301.82,Cash,SP015,CUST4987
TXN04492,2024-10-27,October,Q4,South,Food & Beverages,Coffee Pack,1374.36,6,0,0.0,8246.16,UPI,SP019,CUST1903
TXN04493,2024-04-09,April,Q2,West,Food & Beverages,Snack Mix,743.43,9,0,0.0,6690.87,Credit Card,SP004,CUST8790
TXN04494,2024-03-21,March,Q1,East,Furniture,Desk,35630.72,5,0,0.0,178153.6,Net Banking,SP002,CUST1765
TXN04495,2024-12-15,December,Q4,West,Furniture,Office Chair,11646.95,2,5,1164.69,22129.21,Net Banking,SP015,CUST6769
TXN04496,2024-02-26,February,Q1,South,Clothing,Dress,3949.13,1,5,197.46,3751.67,Net Banking,SP019,CUST8679
TXN04497,2024-07-29,July,Q3,East,Electronics,Headphones,37248.09,6,0,0.0,223488.54,Debit Card,SP015,CUST3576
TXN04498,2024-09-19,September,Q3,Central,Sports & Outdoors,Tent,27544.84,5,0,0.0,137724.2,Credit Card,SP016,CUST7671
TXN04499,2024-08-12,August,Q3,North,Food & Beverages,Snack Mix,289.69,3,20,173.81,695.26,Debit Card,SP012,CUST6111
TXN04500,2024-02-04,February,Q1,East,Clothing,T-Shirt,2162.45,4,10,864.98,7784.82,Cash,SP010,CUST7897
TXN04501,2024-05-24,May,Q2,West,Furniture,Sofa,8053.31,7,0,0.0,56373.17,Net Banking,SP017,CUST3581
TXN04502,2024-12-21,December,Q4,North,Electronics,Smartphone,37687.77,1,5,1884.39,35803.38,UPI,SP012,CUST1537
TXN04503,2024-01-16,January,Q1,Central,Clothing,Dress,4578.35,4,0,0.0,18313.4,Net Banking,SP008,CUST2533
TXN04504,2024-12-30,December,Q4,West,Clothing,Jeans,4026.93,1,20,805.39,3221.54,Net Banking,SP015,CUST8134
TXN04505,2024-04-29,April,Q2,South,Food & Beverages,Juice Box,501.08,1,0,0.0,501.08,UPI,SP006,CUST2866
TXN04506,2024-12-25,December,Q4,South,Food & Beverages,Tea Set,488.56,6,0,0.0,2931.36,Cash,SP014,CUST2200
TXN04507,2024-02-04,February,Q1,South,Food & Beverages,Tea Set,1031.74,6,10,619.04,5571.4,Cash,SP002,CUST6454
TXN04508,2024-08-15,August,Q3,Central,Food & Beverages,Protein Bar,361.51,4,5,72.3,1373.74,Cash,SP013,CUST5859
TXN04509,2024-02-26,February,Q1,East,Furniture,Bookshelf,41943.62,3,5,6291.54,119539.32,Credit Card,SP001,CUST8216
TXN04510,2024-07-05,July,Q3,South,Electronics,Tablet,54919.56,8,0,0.0,439356.48,Cash,SP012,CUST1591
TXN04511,2024-02-17,February,Q1,South,Sports & Outdoors,Bicycle,16182.28,5,0,0.0,80911.4,Debit Card,SP011,CUST9948
TXN04512,2024-07-22,July,Q3,Central,Sports & Outdoors,Bicycle,19846.11,6,10,11907.67,107168.99,Debit Card,SP013,CUST5038
TXN04513,2024-04-05,April,Q2,East,Furniture,Sofa,3197.87,7,15,3357.76,19027.33,UPI,SP003,CUST6999
TXN04514,2024-08-16,August,Q3,East,Electronics,Headphones,65025.38,10,20,130050.76,520203.04,Credit Card,SP019,CUST4289
TXN04515,2024-02-04,February,Q1,South,Food & Beverages,Tea Set,450.65,6,0,0.0,2703.9,Net Banking,SP007,CUST5376
TXN04516,2024-02-03,February,Q1,Central,Furniture,Bookshelf,27438.1,1,15,4115.72,23322.38,Net Banking,SP014,CUST3613
TXN04517,2024-02-15,February,Q1,West,Electronics,Smartphone,75343.81,7,20,105481.33,421925.34,UPI,SP013,CUST2260
TXN04518,2024-06-20,June,Q2,South,Furniture,Desk,47048.4,7,20,65867.76,263471.04,Debit Card,SP005,CUST3089
TXN04519,2024-01-02,January,Q1,North,Furniture,Sofa,3878.05,9,0,0.0,34902.45,UPI,SP017,CUST2771
TXN04520,2024-10-12,October,Q4,Central,Clothing,Shoes,3686.54,2,10,737.31,6635.77,UPI,SP002,CUST5113
TXN04521,2024-12-07,December,Q4,North,Clothing,Dress,3909.85,5,10,1954.92,17594.33,Debit Card,SP013,CUST9443
TXN04522,2024-01-05,January,Q1,North,Electronics,Headphones,61555.71,10,0,0.0,615557.1,Cash,SP001,CUST6302
TXN04523,2024-01-07,January,Q1,East,Sports & Outdoors,Tent,24289.64,10,20,48579.28,194317.12,Cash,SP002,CUST9953
TXN04524,2024-12-30,December,Q4,North,Electronics,Tablet,6205.92,4,0,0.0,24823.68,UPI,SP002,CUST2840
TXN04525,2024-11-24,November,Q4,Central,Electronics,Tablet,33249.12,4,0,0.0,132996.48,Net Banking,SP019,CUST1623
TXN04526,2024-07-29,July,Q3,West,Clothing,T-Shirt,3956.1,2,0,0.0,7912.2,Cash,SP010,CUST7848
TXN04527,2024-05-28,May,Q2,West,Electronics,Smartphone,77060.15,2,0,0.0,154120.3,Net Banking,SP014,CUST5231
TXN04528,2024-09-25,September,Q3,South,Clothing,Shoes,839.33,6,10,503.6,4532.38,Net Banking,SP006,CUST1844
TXN04529,2024-05-14,May,Q2,Central,Food & Beverages,Juice Box,970.65,9,20,1747.17,6988.68,UPI,SP020,CUST2226
TXN04530,2024-01-01,January,Q1,South,Clothing,Dress,321.15,10,0,0.0,3211.5,Debit Card,SP003,CUST5255
TXN04531,2024-03-02,March,Q1,West,Food & Beverages,Juice Box,684.15,6,5,205.25,3899.65,Net Banking,SP012,CUST9044
TXN04532,2024-11-15,November,Q4,East,Sports & Outdoors,Yoga Mat,6726.91,5,10,3363.45,30271.1,Credit Card,SP010,CUST4852
TXN04533,2024-11-28,November,Q4,North,Sports & Outdoors,Tent,20424.66,7,0,0.0,142972.62,Net Banking,SP009,CUST6762
TXN04534,2024-04-07,April,Q2,South,Electronics,Smart TV,33921.44,10,0,0.0,339214.4,Debit Card,SP008,CUST1376
TXN04535,2024-07-16,July,Q3,East,Food & Beverages,Protein Bar,1490.5,9,5,670.73,12743.77,Credit Card,SP006,CUST7770
TXN04536,2024-07-04,July,Q3,West,Electronics,Smartphone,55212.59,10,0,0.0,552125.9,UPI,SP011,CUST9914
TXN04537,2024-06-14,June,Q2,Central,Food & Beverages,Coffee Pack,805.58,1,15,120.84,684.74,Debit Card,SP019,CUST5020
TXN04538,2024-11-20,November,Q4,East,Furniture,Office Chair,26867.75,6,0,0.0,161206.5,Debit Card,SP016,CUST9437
TXN04539,2024-10-28,October,Q4,South,Sports & Outdoors,Running Shoes,17155.66,9,0,0.0,154400.94,Credit Card,SP014,CUST7276
TXN04540,2024-12-06,December,Q4,Central,Furniture,Sofa,31434.79,3,0,0.0,94304.37,Net Banking,SP005,CUST8511
TXN04541,2024-04-30,April,Q2,North,Food & Beverages,Protein Bar,294.4,7,10,206.08,1854.72,Debit Card,SP016,CUST6578
TXN04542,2024-11-06,November,Q4,East,Clothing,Jacket,877.0,4,10,350.8,3157.2,UPI,SP016,CUST1536
TXN04543,2024-08-20,August,Q3,West,Clothing,Jeans,4501.88,1,0,0.0,4501.88,Credit Card,SP001,CUST7889
TXN04544,2024-07-16,July,Q3,Central,Clothing,Shoes,1692.14,1,0,0.0,1692.14,UPI,SP009,CUST8451
TXN04545,2024-11-24,November,Q4,East,Clothing,Jacket,3434.65,5,0,0.0,17173.25,Debit Card,SP020,CUST2199
TXN04546,2024-12-24,December,Q4,North,Electronics,Smartphone,18970.94,4,15,11382.56,64501.2,Cash,SP014,CUST7995
TXN04547,2024-11-23,November,Q4,West,Food & Beverages,Tea Set,992.01,7,5,347.2,6596.87,UPI,SP016,CUST8898
TXN04548,2024-12-04,December,Q4,North,Clothing,T-Shirt,3648.42,2,0,0.0,7296.84,UPI,SP001,CUST4775
TXN04549,2024-10-12,October,Q4,South,Sports & Outdoors,Running Shoes,7783.54,8,20,12453.66,49814.66,Net Banking,SP001,CUST2391
TXN04550,2024-11-13,November,Q4,East,Sports & Outdoors,Bicycle,14328.88,8,20,22926.21,91704.83,Debit Card,SP007,CUST5628
TXN04551,2024-11-11,November,Q4,South,Clothing,Jeans,1825.16,10,0,0.0,18251.6,Debit Card,SP009,CUST3099
TXN04552,2024-08-21,August,Q3,East,Furniture,Sofa,24890.87,3,5,3733.63,70938.98,UPI,SP015,CUST6555
TXN04553,2024-06-25,June,Q2,South,Electronics,Smartphone,79634.27,9,10,71670.84,645037.59,Credit Card,SP004,CUST5619
TXN04554,2024-12-30,December,Q4,West,Sports & Outdoors,Running Shoes,13243.29,1,0,0.0,13243.29,Debit Card,SP017,CUST4773
TXN04555,2024-10-04,October,Q4,Central,Sports & Outdoors,Bicycle,21489.37,9,5,9670.22,183734.11,UPI,SP006,CUST1259
TXN04556,2024-10-13,October,Q4,South,Furniture,Sofa,17898.83,10,20,35797.66,143190.64,UPI,SP017,CUST6096
TXN04557,2024-12-25,December,Q4,South,Food & Beverages,Snack Mix,178.37,7,10,124.86,1123.73,Cash,SP006,CUST9621
TXN04558,2024-06-11,June,Q2,East,Furniture,Desk,8278.51,1,0,0.0,8278.51,Net Banking,SP003,CUST7876
TXN04559,2024-08-15,August,Q3,West,Food & Beverages,Tea Set,1430.36,7,15,1501.88,8510.64,Cash,SP003,CUST9516
TXN04560,2024-07-31,July,Q3,North,Sports & Outdoors,Tent,23728.19,4,15,14236.91,80675.85,Debit Card,SP019,CUST6334
TXN04561,2024-10-26,October,Q4,South,Sports & Outdoors,Running Shoes,23517.91,6,20,28221.49,112885.97,Credit Card,SP004,CUST6493
TXN04562,2024-01-27,January,Q1,North,Food & Beverages,Protein Bar,421.52,6,15,379.37,2149.75,Cash,SP009,CUST8546
TXN04563,2024-07-24,July,Q3,South,Clothing,Dress,2590.85,7,0,0.0,18135.95,Cash,SP019,CUST7210
TXN04564,2024-09-09,September,Q3,West,Furniture,Bookshelf,38757.93,10,10,38757.93,348821.37,Cash,SP003,CUST8842
TXN04565,2024-01-23,January,Q1,Central,Sports & Outdoors,Dumbbells,24397.68,3,0,0.0,73193.04,Credit Card,SP001,CUST1494
TXN04566,2024-08-01,August,Q3,Central,Electronics,Tablet,18342.93,7,15,19260.08,109140.43,Credit Card,SP013,CUST3985
TXN04567,2024-06-23,June,Q2,North,Furniture,Office Chair,17446.95,6,10,10468.17,94213.53,UPI,SP019,CUST1700
TXN04568,2024-09-18,September,Q3,North,Sports & Outdoors,Bicycle,13636.49,1,15,2045.47,11591.02,Credit Card,SP009,CUST6784
TXN04569,2024-12-03,December,Q4,South,Sports & Outdoors,Bicycle,27056.22,5,0,0.0,135281.1,Net Banking,SP010,CUST7456
TXN04570,2024-06-01,June,Q2,Central,Food & Beverages,Juice Box,1085.28,3,10,325.58,2930.26,Debit Card,SP002,CUST6657
TXN04571,2024-06-18,June,Q2,North,Electronics,Headphones,14322.32,8,0,0.0,114578.56,Debit Card,SP007,CUST5194
TXN04572,2024-07-10,July,Q3,West,Clothing,Jeans,1839.47,7,5,643.81,12232.48,Net Banking,SP016,CUST8279
TXN04573,2024-06-20,June,Q2,Central,Clothing,Jacket,4545.04,3,5,681.76,12953.36,Net Banking,SP011,CUST1787
TXN04574,2024-11-02,November,Q4,North,Clothing,T-Shirt,342.65,10,5,171.32,3255.18,UPI,SP001,CUST8705
TXN04575,2024-09-18,September,Q3,North,Food & Beverages,Coffee Pack,981.37,3,20,588.82,2355.29,Net Banking,SP003,CUST1577
TXN04576,2024-07-30,July,Q3,Central,Food & Beverages,Juice Box,1495.03,7,15,1569.78,8895.43,Net Banking,SP009,CUST8775
TXN04577,2024-04-27,April,Q2,East,Clothing,T-Shirt,2459.48,3,0,0.0,7378.44,Net Banking,SP014,CUST9199
TXN04578,2024-04-10,April,Q2,West,Clothing,T-Shirt,1324.71,6,20,1589.65,6358.61,Cash,SP012,CUST3365
TXN04579,2024-04-15,April,Q2,East,Furniture,Bookshelf,27536.91,7,5,9637.92,183120.45,Credit Card,SP016,CUST2533
TXN04580,2024-10-31,October,Q4,East,Electronics,Headphones,18189.32,4,15,10913.59,61843.69,Net Banking,SP013,CUST5391
TXN04581,2024-05-13,May,Q2,Central,Food & Beverages,Coffee Pack,356.78,7,0,0.0,2497.46,Cash,SP007,CUST7633
TXN04582,2024-08-13,August,Q3,East,Clothing,T-Shirt,3923.4,7,0,0.0,27463.8,Net Banking,SP010,CUST5188
TXN04583,2024-06-12,June,Q2,North,Clothing,Shoes,4377.2,1,10,437.72,3939.48,Cash,SP011,CUST7442
TXN04584,2024-07-20,July,Q3,South,Food & Beverages,Protein Bar,1498.37,1,15,224.76,1273.61,Net Banking,SP005,CUST2935
TXN04585,2024-01-29,January,Q1,West,Electronics,Tablet,55911.7,7,0,0.0,391381.9,Cash,SP015,CUST1908
TXN04586,2024-11-30,November,Q4,East,Furniture,Dining Table,7188.52,4,15,4313.11,24440.97,Debit Card,SP016,CUST5036
TXN04587,2024-11-17,November,Q4,South,Sports & Outdoors,Bicycle,11264.27,3,5,1689.64,32103.17,Cash,SP011,CUST9914
TXN04588,2024-07-03,July,Q3,East,Food & Beverages,Snack Mix,745.14,1,0,0.0,745.14,Cash,SP019,CUST1605
TXN04589,2024-07-15,July,Q3,Central,Food & Beverages,Coffee Pack,1479.97,10,10,1479.97,13319.73,Cash,SP004,CUST6335
TXN04590,2024-01-26,January,Q1,South,Furniture,Dining Table,10787.88,8,0,0.0,86303.04,Cash,SP008,CUST4553
TXN04591,2024-10-19,October,Q4,South,Electronics,Smartphone,78545.71,7,10,54982.0,494837.97,Net Banking,SP009,CUST7892
TXN04592,2024-10-06,October,Q4,Central,Electronics,Smartphone,9825.39,7,20,13755.55,55022.18,UPI,SP003,CUST6893
TXN04593,2024-11-07,November,Q4,North,Food & Beverages,Snack Mix,217.03,3,15,97.66,553.43,Cash,SP009,CUST3830
TXN04594,2024-07-30,July,Q3,North,Furniture,Office Chair,36676.79,6,20,44012.15,176048.59,Net Banking,SP014,CUST6973
TXN04595,2024-12-20,December,Q4,East,Furniture,Dining Table,30801.65,3,0,0.0,92404.95,UPI,SP005,CUST9958
TXN04596,2024-08-11,August,Q3,South,Furniture,Dining Table,25531.82,1,20,5106.36,20425.46,Credit Card,SP005,CUST3422
TXN04597,2024-04-30,April,Q2,East,Sports & Outdoors,Dumbbells,18446.41,4,20,14757.13,59028.51,Debit Card,SP018,CUST8189
TXN04598,2024-04-09,April,Q2,East,Sports & Outdoors,Tent,15186.66,6,15,13667.99,77451.97,Cash,SP014,CUST5920
TXN04599,2024-09-12,September,Q3,East,Food & Beverages,Protein Bar,674.75,5,20,674.75,2699.0,Net Banking,SP009,CUST6897
TXN04600,2024-05-05,May,Q2,North,Furniture,Office Chair,23832.97,3,10,7149.89,64349.02,Credit Card,SP004,CUST6790
TXN04601,2024-06-10,June,Q2,West,Electronics,Smart TV,45974.82,9,5,20688.67,393084.71,UPI,SP012,CUST1418
TXN04602,2024-09-28,September,Q3,North,Furniture,Dining Table,7333.49,1,0,0.0,7333.49,Credit Card,SP001,CUST7888
TXN04603,2024-09-12,September,Q3,West,Food & Beverages,Tea Set,788.55,5,0,0.0,3942.75,Credit Card,SP019,CUST4475
TXN04604,2024-07-11,July,Q3,South,Food & Beverages,Tea Set,1235.85,9,5,556.13,10566.52,Net Banking,SP010,CUST7367
TXN04605,2024-08-15,August,Q3,West,Furniture,Desk,46929.08,4,0,0.0,187716.32,UPI,SP019,CUST7691
TXN04606,2024-03-16,March,Q1,South,Clothing,Jeans,4777.56,10,20,9555.12,38220.48,Net Banking,SP006,CUST9224
TXN04607,2024-04-02,April,Q2,South,Electronics,Smart TV,74365.24,6,0,0.0,446191.44,Net Banking,SP010,CUST4387
TXN04608,2024-06-14,June,Q2,South,Sports & Outdoors,Bicycle,7723.78,6,0,0.0,46342.68,Credit Card,SP020,CUST5747
TXN04609,2024-08-30,August,Q3,South,Electronics,Tablet,73121.28,1,0,0.0,73121.28,Net Banking,SP001,CUST8834
TXN04610,2024-06-30,June,Q2,Central,Sports & Outdoors,Bicycle,5333.44,2,0,0.0,10666.88,Net Banking,SP015,CUST4870
TXN04611,2024-06-11,June,Q2,Central,Food & Beverages,Snack Mix,122.5,9,20,220.5,882.0,Credit Card,SP020,CUST2525
TXN04612,2024-08-11,August,Q3,East,Food & Beverages,Juice Box,778.57,4,5,155.71,2958.57,Debit Card,SP020,CUST8228
TXN04613,2024-06-02,June,Q2,Central,Sports & Outdoors,Tent,10827.21,8,20,17323.54,69294.14,Cash,SP012,CUST6934
TXN04614,2024-05-09,May,Q2,East,Food & Beverages,Coffee Pack,442.64,10,10,442.64,3983.76,UPI,SP020,CUST7394
TXN04615,2024-04-02,April,Q2,East,Electronics,Headphones,23236.87,10,0,0.0,232368.7,Net Banking,SP009,CUST8822
TXN04616,2024-03-21,March,Q1,North,Food & Beverages,Snack Mix,488.74,8,15,586.49,3323.43,Debit Card,SP008,CUST9316
TXN04617,2024-02-07,February,Q1,Central,Furniture,Dining Table,23844.9,6,5,7153.47,135915.93,Credit Card,SP018,CUST9505
TXN04618,2024-12-08,December,Q4,Central,Food & Beverages,Juice Box,622.64,10,20,1245.28,4981.12,Debit Card,SP005,CUST4070
TXN04619,2024-06-14,June,Q2,Central,Sports & Outdoors,Yoga Mat,19357.89,1,0,0.0,19357.89,Credit Card,SP011,CUST5696
TXN04620,2024-10-08,October,Q4,East,Furniture,Office Chair,23031.21,7,0,0.0,161218.47,UPI,SP002,CUST6284
TXN04621,2024-04-04,April,Q2,East,Sports & Outdoors,Yoga Mat,17363.75,5,0,0.0,86818.75,Net Banking,SP005,CUST8689
TXN04622,2024-01-29,January,Q1,West,Electronics,Smartphone,19133.29,4,0,0.0,76533.16,UPI,SP008,CUST4312
TXN04623,2024-08-29,August,Q3,East,Furniture,Desk,44085.55,6,10,26451.33,238061.97,Cash,SP018,CUST1329
TXN04624,2024-04-05,April,Q2,North,Sports & Outdoors,Bicycle,29927.2,3,10,8978.16,80803.44,Cash,SP013,CUST1001
TXN04625,2024-08-28,August,Q3,Central,Sports & Outdoors,Bicycle,17024.14,6,15,15321.73,86823.11,Cash,SP005,CUST8800
TXN04626,2024-01-25,January,Q1,Central,Clothing,Dress,4304.12,7,0,0.0,30128.84,Net Banking,SP015,CUST4596
TXN04627,2024-07-16,July,Q3,West,Sports & Outdoors,Tent,21879.68,7,20,30631.55,122526.21,Credit Card,SP019,CUST9184
TXN04628,2024-01-06,January,Q1,North,Sports & Outdoors,Bicycle,15345.72,6,0,0.0,92074.32,UPI,SP009,CUST6960
TXN04629,2024-03-21,March,Q1,Central,Electronics,Headphones,57819.23,10,5,28909.62,549282.68,Credit Card,SP003,CUST1282
TXN04630,2024-03-16,March,Q1,West,Food & Beverages,Tea Set,423.85,3,15,190.73,1080.82,UPI,SP005,CUST8350
TXN04631,2024-01-09,January,Q1,East,Sports & Outdoors,Dumbbells,10696.14,7,0,0.0,74872.98,Cash,SP010,CUST2284
TXN04632,2024-08-14,August,Q3,East,Furniture,Sofa,25994.01,2,5,2599.4,49388.62,Debit Card,SP019,CUST8246
TXN04633,2024-02-16,February,Q1,Central,Clothing,Jacket,4067.27,6,10,2440.36,21963.26,Cash,SP015,CUST1561
TXN04634,2024-12-30,December,Q4,East,Sports & Outdoors,Tent,9472.67,8,0,0.0,75781.36,Debit Card,SP018,CUST1036
TXN04635,2024-11-16,November,Q4,West,Furniture,Desk,37599.4,6,10,22559.64,203036.76,Debit Card,SP014,CUST9545
TXN04636,2024-08-20,August,Q3,North,Clothing,Shoes,4744.12,1,20,948.82,3795.3,UPI,SP003,CUST4111
TXN04637,2024-02-03,February,Q1,South,Electronics,Headphones,50450.74,8,0,0.0,403605.92,Cash,SP004,CUST6203
TXN04638,2024-01-15,January,Q1,South,Food & Beverages,Tea Set,439.26,8,20,702.82,2811.26,Net Banking,SP017,CUST6465
TXN04639,2024-03-20,March,Q1,North,Clothing,Dress,2975.06,9,20,5355.11,21420.43,UPI,SP019,CUST3795
TXN04640,2024-05-03,May,Q2,North,Furniture,Office Chair,12689.35,2,5,1268.93,24109.77,Net Banking,SP007,CUST1579
TXN04641,2024-10-13,October,Q4,East,Sports & Outdoors,Running Shoes,16155.5,1,5,807.77,15347.73,Cash,SP007,CUST7964
TXN04642,2024-10-01,October,Q4,West,Sports & Outdoors,Yoga Mat,12989.85,3,0,0.0,38969.55,Net Banking,SP011,CUST7779
TXN04643,2024-10-15,October,Q4,East,Electronics,Headphones,40610.25,6,0,0.0,243661.5,Net Banking,SP008,CUST6359
TXN04644,2024-11-23,November,Q4,West,Furniture,Office Chair,40922.43,6,15,36830.19,208704.39,Net Banking,SP005,CUST6796
TXN04645,2024-09-29,September,Q3,Central,Electronics,Tablet,7932.44,6,15,7139.2,40455.44,Cash,SP018,CUST2059
TXN04646,2024-08-17,August,Q3,South,Electronics,Smart TV,73395.88,6,10,44037.53,396337.75,Debit Card,SP011,CUST8936
TXN04647,2024-03-17,March,Q1,North,Sports & Outdoors,Running Shoes,22804.12,8,15,27364.94,155068.02,Cash,SP001,CUST3505
TXN04648,2024-07-08,July,Q3,North,Furniture,Office Chair,2787.98,5,0,0.0,13939.9,Net Banking,SP010,CUST5009
TXN04649,2024-03-01,March,Q1,West,Electronics,Headphones,33423.13,9,15,45121.23,255686.94,Credit Card,SP003,CUST6624
TXN04650,2024-11-27,November,Q4,East,Furniture,Sofa,48521.93,2,0,0.0,97043.86,Credit Card,SP009,CUST8216
TXN04651,2024-10-09,October,Q4,East,Furniture,Office Chair,4020.43,5,0,0.0,20102.15,Credit Card,SP018,CUST3257
TXN04652,2024-12-15,December,Q4,North,Clothing,Dress,408.59,10,10,408.59,3677.31,Net Banking,SP010,CUST6042
TXN04653,2024-12-22,December,Q4,Central,Sports & Outdoors,Dumbbells,10294.99,6,15,9265.49,52504.45,Credit Card,SP008,CUST7451
TXN04654,2024-03-12,March,Q1,South,Clothing,Shoes,1322.41,5,5,330.6,6281.45,UPI,SP012,CUST6328
TXN04655,2024-04-23,April,Q2,South,Sports & Outdoors,Yoga Mat,14793.14,9,15,19970.74,113167.52,UPI,SP003,CUST5862
TXN04656,2024-12-29,December,Q4,West,Clothing,Jacket,1579.09,10,15,2368.64,13422.26,Net Banking,SP008,CUST1577
TXN04657,2024-12-29,December,Q4,Central,Electronics,Laptop,24488.74,4,10,9795.5,88159.46,Credit Card,SP009,CUST9908
TXN04658,2024-06-03,June,Q2,North,Food & Beverages,Snack Mix,984.75,6,0,0.0,5908.5,Cash,SP013,CUST2793
TXN04659,2024-04-17,April,Q2,North,Food & Beverages,Coffee Pack,890.48,9,5,400.72,7613.6,Net Banking,SP001,CUST9209
TXN04660,2024-02-22,February,Q1,South,Electronics,Headphones,77722.49,9,10,69950.24,629552.17,Credit Card,SP008,CUST9938
TXN04661,2024-02-19,February,Q1,East,Furniture,Sofa,30931.43,3,10,9279.43,83514.86,Credit Card,SP004,CUST7242
TXN04662,2024-03-19,March,Q1,East,Furniture,Bookshelf,14533.23,7,5,5086.63,96645.98,Net Banking,SP008,CUST2830
TXN04663,2024-08-13,August,Q3,West,Clothing,Jacket,1329.47,2,0,0.0,2658.94,Cash,SP017,CUST8412
